NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP12||Autoidentificación
El Progreso,El Jícaro,Hombre,40,71,Ladina (o)
El Progreso,El Jícaro,Hombre,40,1,Maya
El Progreso,El Jícaro,Hombre,41,64,Ladina (o)
El Progreso,El Jícaro,Hombre,41,1,Maya
El Progreso,El Jícaro,Hombre,42,81,Ladina (o)
El Progreso,El Jícaro,Hombre,43,62,Ladina (o)
El Progreso,El Jícaro,Hombre,44,55,Ladina (o)
El Progreso,El Jícaro,Hombre,44,1,Maya
El Progreso,El Jícaro,Hombre,45,45,Ladina (o)
El Progreso,El Jícaro,Hombre,46,62,Ladina (o)
El Progreso,El Jícaro,Hombre,47,53,Ladina (o)
El Progreso,El Jícaro,Hombre,47,1,Maya
El Progreso,El Jícaro,Hombre,48,53,Ladina (o)
El Progreso,El Jícaro,Hombre,49,43,Ladina (o)
El Progreso,El Jícaro,Hombre,50,89,Ladina (o)
El Progreso,El Jícaro,Hombre,51,50,Ladina (o)
El Progreso,El Jícaro,Hombre,52,54,Ladina (o)
El Progreso,El Jícaro,Hombre,53,57,Ladina (o)
El Progreso,El Jícaro,Hombre,53,1,Maya
El Progreso,El Jícaro,Hombre,54,57,Ladina (o)
El Progreso,El Jícaro,Hombre,55,59,Ladina (o)
El Progreso,El Jícaro,Hombre,56,26,Ladina (o)
El Progreso,El Jícaro,Hombre,57,62,Ladina (o)
El Progreso,El Jícaro,Hombre,58,44,Ladina (o)
El Progreso,El Jícaro,Hombre,59,44,Ladina (o)
El Progreso,El Jícaro,Hombre,60,52,Ladina (o)
El Progreso,El Jícaro,Hombre,61,25,Ladina (o)
El Progreso,El Jícaro,Hombre,62,1,Afrodescendiente/Creole/Afromestizo
El Progreso,El Jícaro,Hombre,62,32,Ladina (o)
El Progreso,El Jícaro,Hombre,62,1,Maya
El Progreso,El Jícaro,Hombre,63,43,Ladina (o)
El Progreso,El Jícaro,Hombre,64,37,Ladina (o)
El Progreso,El Jícaro,Hombre,65,39,Ladina (o)
El Progreso,El Jícaro,Hombre,66,24,Ladina (o)
El Progreso,El Jícaro,Hombre,67,32,Ladina (o)
El Progreso,El Jícaro,Hombre,68,41,Ladina (o)
El Progreso,El Jícaro,Hombre,69,20,Ladina (o)
El Progreso,El Jícaro,Hombre,70,41,Ladina (o)
El Progreso,El Jícaro,Hombre,71,20,Ladina (o)
El Progreso,El Jícaro,Hombre,72,29,Ladina (o)
El Progreso,El Jícaro,Hombre,73,28,Ladina (o)
El Progreso,El Jícaro,Hombre,74,19,Ladina (o)
El Progreso,El Jícaro,Hombre,75,18,Ladina (o)
El Progreso,El Jícaro,Hombre,76,21,Ladina (o)
El Progreso,El Jícaro,Hombre,77,14,Ladina (o)
El Progreso,El Jícaro,Hombre,78,24,Ladina (o)
El Progreso,El Jícaro,Hombre,78,1,Maya
El Progreso,El Jícaro,Hombre,79,16,Ladina (o)
El Progreso,El Jícaro,Hombre,80,18,Ladina (o)
El Progreso,El Jícaro,Hombre,81,15,Ladina (o)
El Progreso,El Jícaro,Hombre,82,15,Ladina (o)
El Progreso,El Jícaro,Hombre,83,16,Ladina (o)
El Progreso,El Jícaro,Hombre,84,17,Ladina (o)
El Progreso,El Jícaro,Hombre,85,8,Ladina (o)
El Progreso,El Jícaro,Hombre,86,9,Ladina (o)
El Progreso,El Jícaro,Hombre,87,8,Ladina (o)
El Progreso,El Jícaro,Hombre,88,10,Ladina (o)
El Progreso,El Jícaro,Hombre,89,5,Ladina (o)
El Progreso,El Jícaro,Hombre,90,2,Ladina (o)
El Progreso,El Jícaro,Hombre,93,2,Ladina (o)
El Progreso,El Jícaro,Hombre,94,2,Ladina (o)
El Progreso,El Jícaro,Hombre,95,1,Ladina (o)
El Progreso,El Jícaro,Hombre,96,4,Ladina (o)
El Progreso,El Jícaro,Hombre,98,1,Ladina (o)
El Progreso,El Jícaro,Mujer,0,109,Ladina (o)
El Progreso,El Jícaro,Mujer,0,2,Maya
El Progreso,El Jícaro,Mujer,1,124,Ladina (o)
El Progreso,El Jícaro,Mujer,2,121,Ladina (o)
El Progreso,El Jícaro,Mujer,2,2,Maya
El Progreso,El Jícaro,Mujer,3,134,Ladina (o)
El Progreso,El Jícaro,Mujer,4,118,Ladina (o)
El Progreso,El Jícaro,Mujer,5,113,Ladina (o)
El Progreso,El Jícaro,Mujer,6,128,Ladina (o)
El Progreso,El Jícaro,Mujer,7,126,Ladina (o)
El Progreso,El Jícaro,Mujer,7,1,Maya
El Progreso,El Jícaro,Mujer,8,129,Ladina (o)
El Progreso,El Jícaro,Mujer,9,1,Garífuna
El Progreso,El Jícaro,Mujer,9,125,Ladina (o)
El Progreso,El Jícaro,Mujer,10,114,Ladina (o)
El Progreso,El Jícaro,Mujer,11,104,Ladina (o)
El Progreso,El Jícaro,Mujer,12,1,Garífuna
El Progreso,El Jícaro,Mujer,12,140,Ladina (o)
El Progreso,El Jícaro,Mujer,13,120,Ladina (o)
El Progreso,El Jícaro,Mujer,14,1,Garífuna
El Progreso,El Jícaro,Mujer,14,109,Ladina (o)
El Progreso,El Jícaro,Mujer,14,1,Maya
El Progreso,El Jícaro,Mujer,15,126,Ladina (o)
El Progreso,El Jícaro,Mujer,16,137,Ladina (o)
El Progreso,El Jícaro,Mujer,17,136,Ladina (o)
El Progreso,El Jícaro,Mujer,17,1,Maya
El Progreso,El Jícaro,Mujer,18,161,Ladina (o)
El Progreso,El Jícaro,Mujer,18,1,Maya
El Progreso,El Jícaro,Mujer,19,1,Afrodescendiente/Creole/Afromestizo
El Progreso,El Jícaro,Mujer,19,110,Ladina (o)
El Progreso,El Jícaro,Mujer,19,1,Maya
El Progreso,El Jícaro,Mujer,20,147,Ladina (o)
El Progreso,El Jícaro,Mujer,20,1,Maya
El Progreso,El Jícaro,Mujer,21,135,Ladina (o)
El Progreso,El Jícaro,Mujer,22,118,Ladina (o)
El Progreso,El Jícaro,Mujer,22,3,Maya
El Progreso,El Jícaro,Mujer,23,132,Ladina (o)
El Progreso,El Jícaro,Mujer,23,1,Maya
El Progreso,El Jícaro,Mujer,24,121,Ladina (o)
El Progreso,El Jícaro,Mujer,25,1,Garífuna
El Progreso,El Jícaro,Mujer,25,116,Ladina (o)
El Progreso,El Jícaro,Mujer,26,1,Extranjera (o)
El Progreso,El Jícaro,Mujer,26,103,Ladina (o)
El Progreso,El Jícaro,Mujer,26,2,Maya
El Progreso,El Jícaro,Mujer,27,113,Ladina (o)
El Progreso,El Jícaro,Mujer,28,113,Ladina (o)
El Progreso,El Jícaro,Mujer,28,1,Maya
El Progreso,El Jícaro,Mujer,29,2,Extranjera (o)
El Progreso,El Jícaro,Mujer,29,108,Ladina (o)
El Progreso,El Jícaro,Mujer,29,1,Maya
El Progreso,El Jícaro,Mujer,30,95,Ladina (o)
El Progreso,El Jícaro,Mujer,30,1,Maya
El Progreso,El Jícaro,Mujer,31,87,Ladina (o)
El Progreso,El Jícaro,Mujer,32,109,Ladina (o)
El Progreso,El Jícaro,Mujer,32,1,Maya
El Progreso,El Jícaro,Mujer,33,113,Ladina (o)
El Progreso,El Jícaro,Mujer,33,1,Maya
El Progreso,El Jícaro,Mujer,34,88,Ladina (o)
El Progreso,El Jícaro,Mujer,34,1,Maya
El Progreso,El Jícaro,Mujer,35,120,Ladina (o)
El Progreso,El Jícaro,Mujer,35,3,Maya
El Progreso,El Jícaro,Mujer,36,1,Extranjera (o)
El Progreso,El Jícaro,Mujer,36,76,Ladina (o)
El Progreso,El Jícaro,Mujer,37,90,Ladina (o)
El Progreso,El Jícaro,Mujer,37,1,Maya
El Progreso,El Jícaro,Mujer,38,1,Extranjera (o)
El Progreso,El Jícaro,Mujer,38,1,Garífuna
El Progreso,El Jícaro,Mujer,38,98,Ladina (o)
El Progreso,El Jícaro,Mujer,38,1,Maya
El Progreso,El Jícaro,Mujer,39,74,Ladina (o)
El Progreso,El Jícaro,Mujer,40,88,Ladina (o)
El Progreso,El Jícaro,Mujer,41,74,Ladina (o)
El Progreso,El Jícaro,Mujer,42,73,Ladina (o)
El Progreso,El Jícaro,Mujer,43,76,Ladina (o)
El Progreso,El Jícaro,Mujer,43,1,Maya
El Progreso,El Jícaro,Mujer,44,78,Ladina (o)
El Progreso,El Jícaro,Mujer,45,65,Ladina (o)
El Progreso,El Jícaro,Mujer,46,56,Ladina (o)
El Progreso,El Jícaro,Mujer,46,1,Maya
El Progreso,El Jícaro,Mujer,47,69,Ladina (o)
El Progreso,El Jícaro,Mujer,47,1,Maya
El Progreso,El Jícaro,Mujer,48,74,Ladina (o)
El Progreso,El Jícaro,Mujer,49,1,Garífuna
El Progreso,El Jícaro,Mujer,49,65,Ladina (o)
El Progreso,El Jícaro,Mujer,50,64,Ladina (o)
El Progreso,El Jícaro,Mujer,51,39,Ladina (o)
El Progreso,El Jícaro,Mujer,52,51,Ladina (o)
El Progreso,El Jícaro,Mujer,53,49,Ladina (o)
El Progreso,El Jícaro,Mujer,54,48,Ladina (o)
El Progreso,El Jícaro,Mujer,54,1,Maya
El Progreso,El Jícaro,Mujer,55,1,Extranjera (o)
El Progreso,El Jícaro,Mujer,55,70,Ladina (o)
El Progreso,El Jícaro,Mujer,55,1,Maya
El Progreso,El Jícaro,Mujer,56,58,Ladina (o)
El Progreso,El Jícaro,Mujer,56,1,Maya
El Progreso,El Jícaro,Mujer,57,43,Ladina (o)
El Progreso,El Jícaro,Mujer,58,63,Ladina (o)
El Progreso,El Jícaro,Mujer,58,1,Maya
El Progreso,El Jícaro,Mujer,59,31,Ladina (o)
El Progreso,El Jícaro,Mujer,60,48,Ladina (o)
El Progreso,El Jícaro,Mujer,61,27,Ladina (o)
El Progreso,El Jícaro,Mujer,62,46,Ladina (o)
El Progreso,El Jícaro,Mujer,62,1,Maya
El Progreso,El Jícaro,Mujer,63,32,Ladina (o)
El Progreso,El Jícaro,Mujer,64,34,Ladina (o)
El Progreso,El Jícaro,Mujer,65,40,Ladina (o)
El Progreso,El Jícaro,Mujer,65,1,Maya
El Progreso,El Jícaro,Mujer,66,1,Garífuna
El Progreso,El Jícaro,Mujer,66,37,Ladina (o)
El Progreso,El Jícaro,Mujer,67,40,Ladina (o)
El Progreso,El Jícaro,Mujer,67,1,Maya
El Progreso,El Jícaro,Mujer,68,32,Ladina (o)
El Progreso,El Jícaro,Mujer,69,36,Ladina (o)
El Progreso,El Jícaro,Mujer,70,31,Ladina (o)
El Progreso,El Jícaro,Mujer,71,14,Ladina (o)
El Progreso,El Jícaro,Mujer,72,32,Ladina (o)
El Progreso,El Jícaro,Mujer,73,18,Ladina (o)
El Progreso,El Jícaro,Mujer,74,22,Ladina (o)
El Progreso,El Jícaro,Mujer,75,26,Ladina (o)
El Progreso,El Jícaro,Mujer,76,15,Ladina (o)
El Progreso,El Jícaro,Mujer,77,27,Ladina (o)
El Progreso,El Jícaro,Mujer,78,22,Ladina (o)
El Progreso,El Jícaro,Mujer,79,16,Ladina (o)
El Progreso,El Jícaro,Mujer,80,15,Ladina (o)
El Progreso,El Jícaro,Mujer,81,14,Ladina (o)
El Progreso,El Jícaro,Mujer,82,14,Ladina (o)
El Progreso,El Jícaro,Mujer,83,8,Ladina (o)
El Progreso,El Jícaro,Mujer,84,15,Ladina (o)
El Progreso,El Jícaro,Mujer,85,12,Ladina (o)
El Progreso,El Jícaro,Mujer,86,12,Ladina (o)
El Progreso,El Jícaro,Mujer,87,6,Ladina (o)
El Progreso,El Jícaro,Mujer,88,3,Ladina (o)
El Progreso,El Jícaro,Mujer,89,4,Ladina (o)
El Progreso,El Jícaro,Mujer,90,12,Ladina (o)
El Progreso,El Jícaro,Mujer,91,5,Ladina (o)
El Progreso,El Jícaro,Mujer,92,2,Ladina (o)
El Progreso,El Jícaro,Mujer,93,4,Ladina (o)
El Progreso,El Jícaro,Mujer,94,1,Ladina (o)
El Progreso,El Jícaro,Mujer,95,1,Ladina (o)
El Progreso,El Jícaro,Mujer,96,1,Ladina (o)
El Progreso,El Jícaro,Mujer,97,1,Ladina (o)
El Progreso,El Jícaro,Mujer,98,1,Ladina (o)
El Progreso,El Jícaro,Mujer,99,2,Ladina (o)
El Progreso,El Jícaro,Mujer,102,1,Ladina (o)
El Progreso,Guastatoya,Hombre,0,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,0,200,Ladina (o)
El Progreso,Guastatoya,Hombre,0,6,Maya
El Progreso,Guastatoya,Hombre,1,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,1,242,Ladina (o)
El Progreso,Guastatoya,Hombre,1,4,Maya
El Progreso,Guastatoya,Hombre,2,238,Ladina (o)
El Progreso,Guastatoya,Hombre,2,5,Maya
El Progreso,Guastatoya,Hombre,3,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,3,225,Ladina (o)
El Progreso,Guastatoya,Hombre,3,4,Maya
El Progreso,Guastatoya,Hombre,4,1,Garífuna
El Progreso,Guastatoya,Hombre,4,255,Ladina (o)
El Progreso,Guastatoya,Hombre,4,6,Maya
El Progreso,Guastatoya,Hombre,5,232,Ladina (o)
El Progreso,Guastatoya,Hombre,5,7,Maya
El Progreso,Guastatoya,Hombre,6,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,6,214,Ladina (o)
El Progreso,Guastatoya,Hombre,6,9,Maya
El Progreso,Guastatoya,Hombre,7,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,7,246,Ladina (o)
El Progreso,Guastatoya,Hombre,7,4,Maya
El Progreso,Guastatoya,Hombre,8,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,8,206,Ladina (o)
El Progreso,Guastatoya,Hombre,8,11,Maya
El Progreso,Guastatoya,Hombre,9,215,Ladina (o)
El Progreso,Guastatoya,Hombre,9,4,Maya
El Progreso,Guastatoya,Hombre,10,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,10,217,Ladina (o)
El Progreso,Guastatoya,Hombre,10,9,Maya
El Progreso,Guastatoya,Hombre,11,2,Extranjera (o)
El Progreso,Guastatoya,Hombre,11,1,Garífuna
El Progreso,Guastatoya,Hombre,11,177,Ladina (o)
El Progreso,Guastatoya,Hombre,11,5,Maya
El Progreso,Guastatoya,Hombre,12,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,12,216,Ladina (o)
El Progreso,Guastatoya,Hombre,12,3,Maya
El Progreso,Guastatoya,Hombre,13,3,Extranjera (o)
El Progreso,Guastatoya,Hombre,13,217,Ladina (o)
El Progreso,Guastatoya,Hombre,13,6,Maya
El Progreso,Guastatoya,Hombre,14,231,Ladina (o)
El Progreso,Guastatoya,Hombre,14,7,Maya
El Progreso,Guastatoya,Hombre,15,1,Afrodescendiente/Creole/Afromestizo
El Progreso,Guastatoya,Hombre,15,1,Garífuna
El Progreso,Guastatoya,Hombre,15,230,Ladina (o)
El Progreso,Guastatoya,Hombre,15,6,Maya
El Progreso,Guastatoya,Hombre,16,238,Ladina (o)
El Progreso,Guastatoya,Hombre,16,11,Maya
El Progreso,Guastatoya,Hombre,17,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,17,270,Ladina (o)
El Progreso,Guastatoya,Hombre,17,8,Maya
El Progreso,Guastatoya,Hombre,18,249,Ladina (o)
El Progreso,Guastatoya,Hombre,18,11,Maya
El Progreso,Guastatoya,Hombre,19,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,19,246,Ladina (o)
El Progreso,Guastatoya,Hombre,19,4,Maya
El Progreso,Guastatoya,Hombre,20,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,20,227,Ladina (o)
El Progreso,Guastatoya,Hombre,20,8,Maya
El Progreso,Guastatoya,Hombre,21,1,Garífuna
El Progreso,Guastatoya,Hombre,21,205,Ladina (o)
El Progreso,Guastatoya,Hombre,21,5,Maya
El Progreso,Guastatoya,Hombre,22,236,Ladina (o)
El Progreso,Guastatoya,Hombre,22,9,Maya
El Progreso,Guastatoya,Hombre,22,1,Xinka
El Progreso,Guastatoya,Hombre,23,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,23,1,Garífuna
El Progreso,Guastatoya,Hombre,23,222,Ladina (o)
El Progreso,Guastatoya,Hombre,23,7,Maya
El Progreso,Guastatoya,Hombre,24,209,Ladina (o)
El Progreso,Guastatoya,Hombre,24,5,Maya
El Progreso,Guastatoya,Hombre,25,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,25,238,Ladina (o)
El Progreso,Guastatoya,Hombre,25,11,Maya
El Progreso,Guastatoya,Hombre,25,1,Xinka
El Progreso,Guastatoya,Hombre,26,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,26,210,Ladina (o)
El Progreso,Guastatoya,Hombre,26,5,Maya
El Progreso,Guastatoya,Hombre,27,2,Garífuna
El Progreso,Guastatoya,Hombre,27,202,Ladina (o)
El Progreso,Guastatoya,Hombre,27,6,Maya
El Progreso,Guastatoya,Hombre,28,2,Extranjera (o)
El Progreso,Guastatoya,Hombre,28,176,Ladina (o)
El Progreso,Guastatoya,Hombre,28,13,Maya
El Progreso,Guastatoya,Hombre,29,2,Extranjera (o)
El Progreso,Guastatoya,Hombre,29,165,Ladina (o)
El Progreso,Guastatoya,Hombre,29,2,Maya
El Progreso,Guastatoya,Hombre,30,2,Extranjera (o)
El Progreso,Guastatoya,Hombre,30,215,Ladina (o)
El Progreso,Guastatoya,Hombre,30,9,Maya
El Progreso,Guastatoya,Hombre,31,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,31,160,Ladina (o)
El Progreso,Guastatoya,Hombre,31,3,Maya
El Progreso,Guastatoya,Hombre,32,1,Garífuna
El Progreso,Guastatoya,Hombre,32,189,Ladina (o)
El Progreso,Guastatoya,Hombre,32,6,Maya
El Progreso,Guastatoya,Hombre,33,1,Garífuna
El Progreso,Guastatoya,Hombre,33,167,Ladina (o)
El Progreso,Guastatoya,Hombre,33,4,Maya
El Progreso,Guastatoya,Hombre,34,136,Ladina (o)
El Progreso,Guastatoya,Hombre,34,5,Maya
El Progreso,Guastatoya,Hombre,35,171,Ladina (o)
El Progreso,Guastatoya,Hombre,35,4,Maya
El Progreso,Guastatoya,Hombre,36,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,36,172,Ladina (o)
El Progreso,Guastatoya,Hombre,36,4,Maya
El Progreso,Guastatoya,Hombre,37,1,Afrodescendiente/Creole/Afromestizo
El Progreso,Guastatoya,Hombre,37,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,37,145,Ladina (o)
El Progreso,Guastatoya,Hombre,37,7,Maya
El Progreso,Guastatoya,Hombre,38,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,38,185,Ladina (o)
El Progreso,Guastatoya,Hombre,38,7,Maya
El Progreso,Guastatoya,Hombre,38,1,Xinka
El Progreso,Guastatoya,Hombre,39,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,39,153,Ladina (o)
El Progreso,Guastatoya,Hombre,39,5,Maya
El Progreso,Guastatoya,Hombre,40,147,Ladina (o)
El Progreso,Guastatoya,Hombre,40,5,Maya
El Progreso,Guastatoya,Hombre,41,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,41,120,Ladina (o)
El Progreso,Guastatoya,Hombre,41,2,Maya
El Progreso,Guastatoya,Hombre,42,1,Afrodescendiente/Creole/Afromestizo
El Progreso,Guastatoya,Hombre,42,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,42,152,Ladina (o)
El Progreso,Guastatoya,Hombre,42,7,Maya
El Progreso,Guastatoya,Hombre,43,134,Ladina (o)
El Progreso,Guastatoya,Hombre,43,4,Maya
El Progreso,Guastatoya,Hombre,44,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,44,115,Ladina (o)
El Progreso,Guastatoya,Hombre,44,3,Maya
El Progreso,Guastatoya,Hombre,45,1,Garífuna
El Progreso,Guastatoya,Hombre,45,103,Ladina (o)
El Progreso,Guastatoya,Hombre,45,2,Maya
El Progreso,Guastatoya,Hombre,46,102,Ladina (o)
El Progreso,Guastatoya,Hombre,46,2,Maya
El Progreso,Guastatoya,Hombre,47,100,Ladina (o)
El Progreso,Guastatoya,Hombre,47,3,Maya
El Progreso,Guastatoya,Hombre,48,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,48,115,Ladina (o)
El Progreso,Guastatoya,Hombre,48,3,Maya
El Progreso,Guastatoya,Hombre,49,106,Ladina (o)
El Progreso,Guastatoya,Hombre,49,3,Maya
El Progreso,Guastatoya,Hombre,50,111,Ladina (o)
El Progreso,Guastatoya,Hombre,50,3,Maya
El Progreso,Guastatoya,Hombre,51,92,Ladina (o)
El Progreso,Guastatoya,Hombre,51,2,Maya
El Progreso,Guastatoya,Hombre,52,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,52,87,Ladina (o)
El Progreso,Guastatoya,Hombre,52,2,Maya
El Progreso,Guastatoya,Hombre,53,78,Ladina (o)
El Progreso,Guastatoya,Hombre,54,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,54,105,Ladina (o)
El Progreso,Guastatoya,Hombre,54,2,Maya
El Progreso,Guastatoya,Hombre,55,106,Ladina (o)
El Progreso,Guastatoya,Hombre,55,2,Maya
El Progreso,Guastatoya,Hombre,56,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,56,87,Ladina (o)
El Progreso,Guastatoya,Hombre,56,1,Maya
El Progreso,Guastatoya,Hombre,57,87,Ladina (o)
El Progreso,Guastatoya,Hombre,58,1,Garífuna
El Progreso,Guastatoya,Hombre,58,107,Ladina (o)
El Progreso,Guastatoya,Hombre,58,1,Maya
El Progreso,Guastatoya,Hombre,59,1,Garífuna
El Progreso,Guastatoya,Hombre,59,76,Ladina (o)
El Progreso,Guastatoya,Hombre,59,1,Xinka
El Progreso,Guastatoya,Hombre,60,99,Ladina (o)
El Progreso,Guastatoya,Hombre,60,2,Maya
El Progreso,Guastatoya,Hombre,61,52,Ladina (o)
El Progreso,Guastatoya,Hombre,62,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,62,65,Ladina (o)
El Progreso,Guastatoya,Hombre,62,2,Maya
El Progreso,Guastatoya,Hombre,63,87,Ladina (o)
El Progreso,Guastatoya,Hombre,64,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,64,79,Ladina (o)
El Progreso,Guastatoya,Hombre,64,1,Maya
El Progreso,Guastatoya,Hombre,65,74,Ladina (o)
El Progreso,Guastatoya,Hombre,66,1,Extranjera (o)
El Progreso,Guastatoya,Hombre,66,75,Ladina (o)
El Progreso,Guastatoya,Hombre,67,67,Ladina (o)
El Progreso,Guastatoya,Hombre,67,1,Maya
El Progreso,Guastatoya,Hombre,68,71,Ladina (o)
El Progreso,Guastatoya,Hombre,69,51,Ladina (o)
El Progreso,Guastatoya,Hombre,69,2,Maya
El Progreso,Guastatoya,Hombre,70,55,Ladina (o)
El Progreso,Guastatoya,Hombre,70,1,Maya
El Progreso,Guastatoya,Hombre,71,42,Ladina (o)
El Progreso,Guastatoya,Hombre,71,1,Maya
El Progreso,Guastatoya,Hombre,72,44,Ladina (o)
El Progreso,Guastatoya,Hombre,73,43,Ladina (o)
El Progreso,Guastatoya,Hombre,74,41,Ladina (o)
El Progreso,Guastatoya,Hombre,75,45,Ladina (o)
El Progreso,Guastatoya,Hombre,76,35,Ladina (o)
El Progreso,Guastatoya,Hombre,77,25,Ladina (o)
El Progreso,Guastatoya,Hombre,77,1,Maya
El Progreso,Guastatoya,Hombre,78,34,Ladina (o)
El Progreso,Guastatoya,Hombre,79,1,Garífuna
El Progreso,Guastatoya,Hombre,79,33,Ladina (o)
El Progreso,Guastatoya,Hombre,80,28,Ladina (o)
El Progreso,Guastatoya,Hombre,81,29,Ladina (o)
El Progreso,Guastatoya,Hombre,82,15,Ladina (o)
El Progreso,Guastatoya,Hombre,83,19,Ladina (o)
El Progreso,Guastatoya,Hombre,84,18,Ladina (o)
El Progreso,Guastatoya,Hombre,84,2,Maya
El Progreso,Guastatoya,Hombre,85,21,Ladina (o)
El Progreso,Guastatoya,Hombre,86,13,Ladina (o)
El Progreso,Guastatoya,Hombre,87,15,Ladina (o)
El Progreso,Guastatoya,Hombre,88,16,Ladina (o)
El Progreso,Guastatoya,Hombre,89,13,Ladina (o)
El Progreso,Guastatoya,Hombre,89,1,Maya
El Progreso,Guastatoya,Hombre,90,13,Ladina (o)
El Progreso,Guastatoya,Hombre,91,8,Ladina (o)
El Progreso,Guastatoya,Hombre,92,8,Ladina (o)
El Progreso,Guastatoya,Hombre,93,5,Ladina (o)
El Progreso,Guastatoya,Hombre,94,1,Ladina (o)
El Progreso,Guastatoya,Hombre,95,2,Ladina (o)
El Progreso,Guastatoya,Hombre,96,4,Ladina (o)
El Progreso,Guastatoya,Hombre,97,4,Ladina (o)
El Progreso,Guastatoya,Hombre,98,2,Ladina (o)
El Progreso,Guastatoya,Hombre,101,1,Ladina (o)
El Progreso,Guastatoya,Hombre,104,1,Ladina (o)
El Progreso,Guastatoya,Mujer,0,1,Extranjera (o)
El Progreso,Guastatoya,Mujer,0,1,Garífuna
El Progreso,Guastatoya,Mujer,0,167,Ladina (o)
El Progreso,Guastatoya,Mujer,0,7,Maya
El Progreso,Guastatoya,Mujer,1,211,Ladina (o)
El Progreso,Guastatoya,Mujer,1,8,Maya
El Progreso,Guastatoya,Mujer,2,2,Garífuna
El Progreso,Guastatoya,Mujer,2,207,Ladina (o)
El Progreso,Guastatoya,Mujer,2,7,Maya
El Progreso,Guastatoya,Mujer,3,1,Afrodescendiente/Creole/Afromestizo
El Progreso,Guastatoya,Mujer,3,223,Ladina (o)
El Progreso,Guastatoya,Mujer,3,7,Maya
El Progreso,Guastatoya,Mujer,4,2,Extranjera (o)
El Progreso,Guastatoya,Mujer,4,229,Ladina (o)
El Progreso,Guastatoya,Mujer,4,4,Maya
El Progreso,Guastatoya,Mujer,5,1,Extranjera (o)
El Progreso,Guastatoya,Mujer,5,196,Ladina (o)
El Progreso,Guastatoya,Mujer,5,6,Maya
El Progreso,Guastatoya,Mujer,6,1,Extranjera (o)
El Progreso,Guastatoya,Mujer,6,198,Ladina (o)
El Progreso,Guastatoya,Mujer,6,4,Maya
El Progreso,Guastatoya,Mujer,7,1,Afrodescendiente/Creole/Afromestizo
El Progreso,Guastatoya,Mujer,7,196,Ladina (o)
El Progreso,Guastatoya,Mujer,7,9,Maya
El Progreso,Guastatoya,Mujer,8,1,Afrodescendiente/Creole/Afromestizo
El Progreso,Guastatoya,Mujer,8,1,Extranjera (o)
El Progreso,Guastatoya,Mujer,8,220,Ladina (o)
El Progreso,Guastatoya,Mujer,8,11,Maya
El Progreso,Guastatoya,Mujer,9,3,Garífuna
El Progreso,Guastatoya,Mujer,9,199,Ladina (o)
El Progreso,Guastatoya,Mujer,9,5,Maya
El Progreso,Guastatoya,Mujer,10,208,Ladina (o)
El Progreso,Guastatoya,Mujer,10,5,Maya
El Progreso,Guastatoya,Mujer,11,1,Extranjera (o)
El Progreso,Guastatoya,Mujer,11,207,Ladina (o)
El Progreso,Guastatoya,Mujer,11,8,Maya
El Progreso,Guastatoya,Mujer,12,202,Ladina (o)
El Progreso,Guastatoya,Mujer,12,6,Maya
El Progreso,Guastatoya,Mujer,13,192,Ladina (o)
El Progreso,Guastatoya,Mujer,13,2,Maya
El Progreso,Guastatoya,Mujer,14,1,Extranjera (o)
El Progreso,Guastatoya,Mujer,14,235,Ladina (o)
El Progreso,Guastatoya,Mujer,14,6,Maya
El Progreso,Guastatoya,Mujer,15,1,Extranjera (o)
El Progreso,Guastatoya,Mujer,15,241,Ladina (o)
El Progreso,Guastatoya,Mujer,15,8,Maya
El Progreso,Guastatoya,Mujer,16,1,Extranjera (o)
El Progreso,Guastatoya,Mujer,16,1,Garífuna
