NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,POCUPA||Personas Ocupadas
Petén,San José,Hombre,38,51,Población ocupada
Petén,San José,Hombre,39,3,
Petén,San José,Hombre,39,28,Población ocupada
Petén,San José,Hombre,40,2,
Petén,San José,Hombre,40,38,Población ocupada
Petén,San José,Hombre,41,2,
Petén,San José,Hombre,41,26,Población ocupada
Petén,San José,Hombre,42,3,
Petén,San José,Hombre,42,29,Población ocupada
Petén,San José,Hombre,43,39,Población ocupada
Petén,San José,Hombre,44,4,
Petén,San José,Hombre,44,28,Población ocupada
Petén,San José,Hombre,45,3,
Petén,San José,Hombre,45,22,Población ocupada
Petén,San José,Hombre,46,2,
Petén,San José,Hombre,46,28,Población ocupada
Petén,San José,Hombre,47,2,
Petén,San José,Hombre,47,20,Población ocupada
Petén,San José,Hombre,48,2,
Petén,San José,Hombre,48,29,Población ocupada
Petén,San José,Hombre,49,20,Población ocupada
Petén,San José,Hombre,50,3,
Petén,San José,Hombre,50,28,Población ocupada
Petén,San José,Hombre,51,2,
Petén,San José,Hombre,51,7,Población ocupada
Petén,San José,Hombre,52,23,Población ocupada
Petén,San José,Hombre,53,1,
Petén,San José,Hombre,53,14,Población ocupada
Petén,San José,Hombre,54,1,
Petén,San José,Hombre,54,18,Población ocupada
Petén,San José,Hombre,55,2,
Petén,San José,Hombre,55,14,Población ocupada
Petén,San José,Hombre,56,6,
Petén,San José,Hombre,56,14,Población ocupada
Petén,San José,Hombre,57,3,
Petén,San José,Hombre,57,18,Población ocupada
Petén,San José,Hombre,58,2,
Petén,San José,Hombre,58,21,Población ocupada
Petén,San José,Hombre,59,2,
Petén,San José,Hombre,59,8,Población ocupada
Petén,San José,Hombre,60,5,
Petén,San José,Hombre,60,13,Población ocupada
Petén,San José,Hombre,61,3,
Petén,San José,Hombre,61,9,Población ocupada
Petén,San José,Hombre,62,5,
Petén,San José,Hombre,62,18,Población ocupada
Petén,San José,Hombre,63,5,
Petén,San José,Hombre,63,17,Población ocupada
Petén,San José,Hombre,64,5,
Petén,San José,Hombre,64,13,Población ocupada
Petén,San José,Hombre,65,8,
Petén,San José,Hombre,65,10,Población ocupada
Petén,San José,Hombre,66,5,
Petén,San José,Hombre,66,10,Población ocupada
Petén,San José,Hombre,67,4,
Petén,San José,Hombre,67,13,Población ocupada
Petén,San José,Hombre,68,7,
Petén,San José,Hombre,68,14,Población ocupada
Petén,San José,Hombre,69,4,
Petén,San José,Hombre,69,4,Población ocupada
Petén,San José,Hombre,70,2,
Petén,San José,Hombre,70,7,Población ocupada
Petén,San José,Hombre,71,1,
Petén,San José,Hombre,71,4,Población ocupada
Petén,San José,Hombre,72,2,
Petén,San José,Hombre,73,2,
Petén,San José,Hombre,73,5,Población ocupada
Petén,San José,Hombre,74,2,
Petén,San José,Hombre,74,6,Población ocupada
Petén,San José,Hombre,75,4,
Petén,San José,Hombre,75,4,Población ocupada
Petén,San José,Hombre,76,2,
Petén,San José,Hombre,76,2,Población ocupada
Petén,San José,Hombre,77,3,
Petén,San José,Hombre,77,3,Población ocupada
Petén,San José,Hombre,78,3,
Petén,San José,Hombre,78,3,Población ocupada
Petén,San José,Hombre,79,3,
Petén,San José,Hombre,79,2,Población ocupada
Petén,San José,Hombre,80,4,
Petén,San José,Hombre,80,3,Población ocupada
Petén,San José,Hombre,81,1,
Petén,San José,Hombre,81,2,Población ocupada
Petén,San José,Hombre,82,2,
Petén,San José,Hombre,82,1,Población ocupada
Petén,San José,Hombre,83,5,
Petén,San José,Hombre,84,4,
Petén,San José,Hombre,84,1,Población ocupada
Petén,San José,Hombre,86,4,
Petén,San José,Hombre,87,1,Población ocupada
Petén,San José,Hombre,88,2,
Petén,San José,Hombre,88,2,Población ocupada
Petén,San José,Hombre,89,1,
Petén,San José,Hombre,90,2,
Petén,San José,Hombre,91,1,
Petén,San José,Hombre,91,1,Población ocupada
Petén,San José,Hombre,92,1,
Petén,San José,Hombre,93,1,
Petén,San José,Hombre,94,1,
Petén,San José,Hombre,95,1,
Petén,San José,Mujer,0,68,
Petén,San José,Mujer,1,63,
Petén,San José,Mujer,2,89,
Petén,San José,Mujer,3,73,
Petén,San José,Mujer,4,82,
Petén,San José,Mujer,5,90,
Petén,San José,Mujer,6,98,
Petén,San José,Mujer,7,94,
Petén,San José,Mujer,7,1,Población ocupada
Petén,San José,Mujer,8,88,
Petén,San José,Mujer,9,73,
Petén,San José,Mujer,10,85,
Petén,San José,Mujer,10,2,Población ocupada
Petén,San José,Mujer,11,70,
Petén,San José,Mujer,12,79,
Petén,San José,Mujer,13,75,
Petén,San José,Mujer,14,77,
Petén,San José,Mujer,15,72,
Petén,San José,Mujer,15,1,Población ocupada
Petén,San José,Mujer,16,78,
Petén,San José,Mujer,16,8,Población ocupada
Petén,San José,Mujer,17,76,
Petén,San José,Mujer,17,9,Población ocupada
Petén,San José,Mujer,18,80,
Petén,San José,Mujer,18,7,Población ocupada
Petén,San José,Mujer,19,61,
Petén,San José,Mujer,19,13,Población ocupada
Petén,San José,Mujer,20,78,
Petén,San José,Mujer,20,11,Población ocupada
Petén,San José,Mujer,21,60,
Petén,San José,Mujer,21,12,Población ocupada
Petén,San José,Mujer,22,52,
Petén,San José,Mujer,22,11,Población ocupada
Petén,San José,Mujer,23,50,
Petén,San José,Mujer,23,18,Población ocupada
Petén,San José,Mujer,24,57,
Petén,San José,Mujer,24,10,Población ocupada
Petén,San José,Mujer,25,49,
Petén,San José,Mujer,25,12,Población ocupada
Petén,San José,Mujer,26,51,
Petén,San José,Mujer,26,13,Población ocupada
Petén,San José,Mujer,27,35,
Petén,San José,Mujer,27,17,Población ocupada
Petén,San José,Mujer,28,42,
Petén,San José,Mujer,28,15,Población ocupada
Petén,San José,Mujer,29,43,
Petén,San José,Mujer,29,12,Población ocupada
Petén,San José,Mujer,30,40,
Petén,San José,Mujer,30,21,Población ocupada
Petén,San José,Mujer,31,27,
Petén,San José,Mujer,31,18,Población ocupada
Petén,San José,Mujer,32,36,
Petén,San José,Mujer,32,17,Población ocupada
Petén,San José,Mujer,33,29,
Petén,San José,Mujer,33,21,Población ocupada
Petén,San José,Mujer,34,36,
Petén,San José,Mujer,34,10,Población ocupada
Petén,San José,Mujer,35,31,
Petén,San José,Mujer,35,14,Población ocupada
Petén,San José,Mujer,36,38,
Petén,San José,Mujer,36,15,Población ocupada
Petén,San José,Mujer,37,28,
Petén,San José,Mujer,37,17,Población ocupada
Petén,San José,Mujer,38,36,
Petén,San José,Mujer,38,19,Población ocupada
Petén,San José,Mujer,39,18,
Petén,San José,Mujer,39,9,Población ocupada
Petén,San José,Mujer,40,17,
Petén,San José,Mujer,40,22,Población ocupada
Petén,San José,Mujer,41,27,
Petén,San José,Mujer,41,8,Población ocupada
Petén,San José,Mujer,42,33,
Petén,San José,Mujer,42,8,Población ocupada
Petén,San José,Mujer,43,28,
Petén,San José,Mujer,43,10,Población ocupada
Petén,San José,Mujer,44,15,
Petén,San José,Mujer,44,5,Población ocupada
Petén,San José,Mujer,45,18,
Petén,San José,Mujer,45,7,Población ocupada
Petén,San José,Mujer,46,20,
Petén,San José,Mujer,46,6,Población ocupada
Petén,San José,Mujer,47,15,
Petén,San José,Mujer,47,6,Población ocupada
Petén,San José,Mujer,48,18,
Petén,San José,Mujer,48,8,Población ocupada
Petén,San José,Mujer,49,17,
Petén,San José,Mujer,49,5,Población ocupada
Petén,San José,Mujer,50,14,
Petén,San José,Mujer,50,6,Población ocupada
Petén,San José,Mujer,51,7,
Petén,San José,Mujer,51,1,Población ocupada
Petén,San José,Mujer,52,19,
Petén,San José,Mujer,52,4,Población ocupada
Petén,San José,Mujer,53,13,
Petén,San José,Mujer,53,4,Población ocupada
Petén,San José,Mujer,54,14,
Petén,San José,Mujer,54,7,Población ocupada
Petén,San José,Mujer,55,11,
Petén,San José,Mujer,55,5,Población ocupada
Petén,San José,Mujer,56,10,
Petén,San José,Mujer,56,3,Población ocupada
Petén,San José,Mujer,57,22,
Petén,San José,Mujer,57,3,Población ocupada
Petén,San José,Mujer,58,20,
Petén,San José,Mujer,58,4,Población ocupada
Petén,San José,Mujer,59,14,
Petén,San José,Mujer,59,1,Población ocupada
Petén,San José,Mujer,60,13,
Petén,San José,Mujer,60,1,Población ocupada
Petén,San José,Mujer,61,7,
Petén,San José,Mujer,61,2,Población ocupada
Petén,San José,Mujer,62,13,
Petén,San José,Mujer,62,2,Población ocupada
Petén,San José,Mujer,63,13,
Petén,San José,Mujer,63,1,Población ocupada
Petén,San José,Mujer,64,14,
Petén,San José,Mujer,64,2,Población ocupada
Petén,San José,Mujer,65,12,
Petén,San José,Mujer,65,2,Población ocupada
Petén,San José,Mujer,66,7,
Petén,San José,Mujer,66,1,Población ocupada
Petén,San José,Mujer,67,11,
Petén,San José,Mujer,67,1,Población ocupada
Petén,San José,Mujer,68,7,
Petén,San José,Mujer,68,3,Población ocupada
Petén,San José,Mujer,69,3,
Petén,San José,Mujer,69,1,Población ocupada
Petén,San José,Mujer,70,7,
Petén,San José,Mujer,71,6,
Petén,San José,Mujer,71,1,Población ocupada
Petén,San José,Mujer,72,4,
Petén,San José,Mujer,73,7,
Petén,San José,Mujer,74,11,
Petén,San José,Mujer,75,7,
Petén,San José,Mujer,76,3,
Petén,San José,Mujer,76,1,Población ocupada
Petén,San José,Mujer,77,3,
Petén,San José,Mujer,78,9,
Petén,San José,Mujer,79,2,
Petén,San José,Mujer,80,3,
Petén,San José,Mujer,81,3,
Petén,San José,Mujer,82,3,
Petén,San José,Mujer,83,2,
Petén,San José,Mujer,84,2,
Petén,San José,Mujer,85,1,
Petén,San José,Mujer,86,4,
Petén,San José,Mujer,87,1,
Petén,San José,Mujer,88,1,
Petén,San José,Mujer,89,2,
Petén,San José,Mujer,90,1,
Petén,San José,Mujer,91,2,
Petén,San José,Mujer,94,1,
Petén,San José,Mujer,96,1,
Petén,San Luis,Hombre,0,805,
Petén,San Luis,Hombre,1,834,
Petén,San Luis,Hombre,2,936,
Petén,San Luis,Hombre,3,888,
Petén,San Luis,Hombre,4,936,
Petén,San Luis,Hombre,5,897,
Petén,San Luis,Hombre,6,876,
Petén,San Luis,Hombre,7,796,
Petén,San Luis,Hombre,7,7,Población ocupada
Petén,San Luis,Hombre,8,841,
Petén,San Luis,Hombre,8,10,Población ocupada
Petén,San Luis,Hombre,9,759,
Petén,San Luis,Hombre,9,9,Población ocupada
Petén,San Luis,Hombre,10,837,
Petén,San Luis,Hombre,10,8,Población ocupada
Petén,San Luis,Hombre,11,739,
Petén,San Luis,Hombre,11,27,Población ocupada
Petén,San Luis,Hombre,12,750,
Petén,San Luis,Hombre,12,30,Población ocupada
Petén,San Luis,Hombre,13,644,
Petén,San Luis,Hombre,13,55,Población ocupada
Petén,San Luis,Hombre,14,667,
Petén,San Luis,Hombre,14,112,Población ocupada
Petén,San Luis,Hombre,15,587,
Petén,San Luis,Hombre,15,178,Población ocupada
Petén,San Luis,Hombre,16,529,
Petén,San Luis,Hombre,16,275,Población ocupada
Petén,San Luis,Hombre,17,481,
Petén,San Luis,Hombre,17,389,Población ocupada
Petén,San Luis,Hombre,18,420,
Petén,San Luis,Hombre,18,494,Población ocupada
Petén,San Luis,Hombre,19,263,
Petén,San Luis,Hombre,19,472,Población ocupada
Petén,San Luis,Hombre,20,205,
Petén,San Luis,Hombre,20,523,Población ocupada
Petén,San Luis,Hombre,21,146,
Petén,San Luis,Hombre,21,549,Población ocupada
Petén,San Luis,Hombre,22,176,
Petén,San Luis,Hombre,22,603,Población ocupada
Petén,San Luis,Hombre,23,95,
Petén,San Luis,Hombre,23,636,Población ocupada
Petén,San Luis,Hombre,24,100,
Petén,San Luis,Hombre,24,552,Población ocupada
Petén,San Luis,Hombre,25,75,
Petén,San Luis,Hombre,25,525,Población ocupada
Petén,San Luis,Hombre,26,59,
Petén,San Luis,Hombre,26,447,Población ocupada
Petén,San Luis,Hombre,27,47,
Petén,San Luis,Hombre,27,465,Población ocupada
Petén,San Luis,Hombre,28,53,
Petén,San Luis,Hombre,28,466,Población ocupada
Petén,San Luis,Hombre,29,30,
Petén,San Luis,Hombre,29,403,Población ocupada
Petén,San Luis,Hombre,30,40,
Petén,San Luis,Hombre,30,544,Población ocupada
Petén,San Luis,Hombre,31,26,
Petén,San Luis,Hombre,31,320,Población ocupada
Petén,San Luis,Hombre,32,29,
Petén,San Luis,Hombre,32,391,Población ocupada
Petén,San Luis,Hombre,33,30,
Petén,San Luis,Hombre,33,356,Población ocupada
Petén,San Luis,Hombre,34,26,
Petén,San Luis,Hombre,34,325,Población ocupada
Petén,San Luis,Hombre,35,35,
Petén,San Luis,Hombre,35,361,Población ocupada
Petén,San Luis,Hombre,36,28,
Petén,San Luis,Hombre,36,327,Población ocupada
Petén,San Luis,Hombre,37,13,
Petén,San Luis,Hombre,37,297,Población ocupada
Petén,San Luis,Hombre,38,33,
Petén,San Luis,Hombre,38,374,Población ocupada
Petén,San Luis,Hombre,39,6,
Petén,San Luis,Hombre,39,323,Población ocupada
Petén,San Luis,Hombre,40,26,
Petén,San Luis,Hombre,40,361,Población ocupada
Petén,San Luis,Hombre,41,19,
Petén,San Luis,Hombre,41,233,Población ocupada
Petén,San Luis,Hombre,42,23,
Petén,San Luis,Hombre,42,303,Población ocupada
Petén,San Luis,Hombre,43,17,
Petén,San Luis,Hombre,43,241,Población ocupada
Petén,San Luis,Hombre,44,18,
Petén,San Luis,Hombre,44,236,Población ocupada
Petén,San Luis,Hombre,45,21,
Petén,San Luis,Hombre,45,278,Población ocupada
Petén,San Luis,Hombre,46,17,
Petén,San Luis,Hombre,46,178,Población ocupada
Petén,San Luis,Hombre,47,19,
Petén,San Luis,Hombre,47,199,Población ocupada
Petén,San Luis,Hombre,48,11,
Petén,San Luis,Hombre,48,215,Población ocupada
Petén,San Luis,Hombre,49,13,
Petén,San Luis,Hombre,49,198,Población ocupada
Petén,San Luis,Hombre,50,21,
Petén,San Luis,Hombre,50,246,Población ocupada
Petén,San Luis,Hombre,51,12,
Petén,San Luis,Hombre,51,150,Población ocupada
Petén,San Luis,Hombre,52,10,
Petén,San Luis,Hombre,52,163,Población ocupada
Petén,San Luis,Hombre,53,10,
Petén,San Luis,Hombre,53,160,Población ocupada
Petén,San Luis,Hombre,54,7,
Petén,San Luis,Hombre,54,155,Población ocupada
Petén,San Luis,Hombre,55,23,
Petén,San Luis,Hombre,55,170,Población ocupada
Petén,San Luis,Hombre,56,28,
Petén,San Luis,Hombre,56,152,Población ocupada
Petén,San Luis,Hombre,57,15,
Petén,San Luis,Hombre,57,142,Población ocupada
Petén,San Luis,Hombre,58,34,
Petén,San Luis,Hombre,58,171,Población ocupada
Petén,San Luis,Hombre,59,12,
Petén,San Luis,Hombre,59,119,Población ocupada
Petén,San Luis,Hombre,60,19,
Petén,San Luis,Hombre,60,157,Población ocupada
Petén,San Luis,Hombre,61,21,
Petén,San Luis,Hombre,61,103,Población ocupada
Petén,San Luis,Hombre,62,18,
Petén,San Luis,Hombre,62,126,Población ocupada
Petén,San Luis,Hombre,63,14,
Petén,San Luis,Hombre,63,135,Población ocupada
Petén,San Luis,Hombre,64,10,
Petén,San Luis,Hombre,64,108,Población ocupada
Petén,San Luis,Hombre,65,26,
Petén,San Luis,Hombre,65,108,Población ocupada
Petén,San Luis,Hombre,66,19,
Petén,San Luis,Hombre,66,88,Población ocupada
Petén,San Luis,Hombre,67,24,
Petén,San Luis,Hombre,67,90,Población ocupada
Petén,San Luis,Hombre,68,19,
Petén,San Luis,Hombre,68,81,Población ocupada
Petén,San Luis,Hombre,69,18,
Petén,San Luis,Hombre,69,56,Población ocupada
Petén,San Luis,Hombre,70,33,
Petén,San Luis,Hombre,70,91,Población ocupada
Petén,San Luis,Hombre,71,14,
Petén,San Luis,Hombre,71,48,Población ocupada
Petén,San Luis,Hombre,72,25,
Petén,San Luis,Hombre,72,72,Población ocupada
Petén,San Luis,Hombre,73,36,
Petén,San Luis,Hombre,73,53,Población ocupada
Petén,San Luis,Hombre,74,22,
Petén,San Luis,Hombre,74,37,Población ocupada
Petén,San Luis,Hombre,75,35,
Petén,San Luis,Hombre,75,50,Población ocupada
Petén,San Luis,Hombre,76,24,
Petén,San Luis,Hombre,76,40,Población ocupada
Petén,San Luis,Hombre,77,19,
Petén,San Luis,Hombre,77,30,Población ocupada
Petén,San Luis,Hombre,78,20,
Petén,San Luis,Hombre,78,31,Población ocupada
Petén,San Luis,Hombre,79,17,
Petén,San Luis,Hombre,79,14,Población ocupada
Petén,San Luis,Hombre,80,24,
Petén,San Luis,Hombre,80,35,Población ocupada
Petén,San Luis,Hombre,81,16,
Petén,San Luis,Hombre,81,23,Población ocupada
Petén,San Luis,Hombre,82,19,
Petén,San Luis,Hombre,82,15,Población ocupada
Petén,San Luis,Hombre,83,32,
Petén,San Luis,Hombre,83,8,Población ocupada
Petén,San Luis,Hombre,84,17,
Petén,San Luis,Hombre,84,9,Población ocupada
Petén,San Luis,Hombre,85,18,
Petén,San Luis,Hombre,85,10,Población ocupada
Petén,San Luis,Hombre,86,14,
Petén,San Luis,Hombre,86,9,Población ocupada
Petén,San Luis,Hombre,87,10,
Petén,San Luis,Hombre,87,8,Población ocupada
Petén,San Luis,Hombre,88,18,
Petén,San Luis,Hombre,88,5,Población ocupada
Petén,San Luis,Hombre,89,11,
Petén,San Luis,Hombre,89,4,Población ocupada
Petén,San Luis,Hombre,90,7,
Petén,San Luis,Hombre,90,2,Población ocupada
Petén,San Luis,Hombre,91,3,
Petén,San Luis,Hombre,92,3,
Petén,San Luis,Hombre,93,3,
Petén,San Luis,Hombre,94,1,
Petén,San Luis,Hombre,94,1,Población ocupada
Petén,San Luis,Hombre,95,2,
Petén,San Luis,Hombre,96,2,
Petén,San Luis,Hombre,97,1,
Petén,San Luis,Hombre,98,2,
Petén,San Luis,Hombre,99,1,Población ocupada
Petén,San Luis,Hombre,100,2,
Petén,San Luis,Hombre,105,1,
Petén,San Luis,Mujer,0,705,
Petén,San Luis,Mujer,1,848,
Petén,San Luis,Mujer,2,940,
Petén,San Luis,Mujer,3,855,
Petén,San Luis,Mujer,4,848,
Petén,San Luis,Mujer,5,882,
Petén,San Luis,Mujer,6,893,
Petén,San Luis,Mujer,7,775,
Petén,San Luis,Mujer,7,4,Población ocupada
Petén,San Luis,Mujer,8,820,
Petén,San Luis,Mujer,8,1,Población ocupada
Petén,San Luis,Mujer,9,760,
Petén,San Luis,Mujer,9,4,Población ocupada
Petén,San Luis,Mujer,10,818,
Petén,San Luis,Mujer,10,3,Población ocupada
Petén,San Luis,Mujer,11,689,
Petén,San Luis,Mujer,11,3,Población ocupada
Petén,San Luis,Mujer,12,768,
Petén,San Luis,Mujer,12,8,Población ocupada
Petén,San Luis,Mujer,13,725,
Petén,San Luis,Mujer,13,11,Población ocupada
Petén,San Luis,Mujer,14,766,
Petén,San Luis,Mujer,14,12,Población ocupada
Petén,San Luis,Mujer,15,800,
Petén,San Luis,Mujer,15,26,Población ocupada
Petén,San Luis,Mujer,16,776,
Petén,San Luis,Mujer,16,38,Población ocupada
Petén,San Luis,Mujer,17,849,
Petén,San Luis,Mujer,17,56,Población ocupada
Petén,San Luis,Mujer,18,847,
Petén,San Luis,Mujer,18,59,Población ocupada
Petén,San Luis,Mujer,19,697,
Petén,San Luis,Mujer,19,80,Población ocupada
Petén,San Luis,Mujer,20,740,
Petén,San Luis,Mujer,20,96,Población ocupada
Petén,San Luis,Mujer,21,641,
Petén,San Luis,Mujer,21,84,Población ocupada
Petén,San Luis,Mujer,22,618,
Petén,San Luis,Mujer,22,81,Población ocupada
Petén,San Luis,Mujer,23,696,
Petén,San Luis,Mujer,23,103,Población ocupada
Petén,San Luis,Mujer,24,607,
Petén,San Luis,Mujer,24,94,Población ocupada
Petén,San Luis,Mujer,25,573,
Petén,San Luis,Mujer,25,113,Población ocupada
Petén,San Luis,Mujer,26,498,
Petén,San Luis,Mujer,26,90,Población ocupada
Petén,San Luis,Mujer,27,446,
Petén,San Luis,Mujer,27,84,Población ocupada
Petén,San Luis,Mujer,28,489,
Petén,San Luis,Mujer,28,115,Población ocupada
Petén,San Luis,Mujer,29,394,
Petén,San Luis,Mujer,29,90,Población ocupada
Petén,San Luis,Mujer,30,484,
Petén,San Luis,Mujer,30,113,Población ocupada
Petén,San Luis,Mujer,31,353,
Petén,San Luis,Mujer,31,83,Población ocupada
Petén,San Luis,Mujer,32,407,
Petén,San Luis,Mujer,32,93,Población ocupada
Petén,San Luis,Mujer,33,334,
Petén,San Luis,Mujer,33,84,Población ocupada
Petén,San Luis,Mujer,34,351,
Petén,San Luis,Mujer,34,68,Población ocupada
Petén,San Luis,Mujer,35,355,
Petén,San Luis,Mujer,35,83,Población ocupada
Petén,San Luis,Mujer,36,322,
Petén,San Luis,Mujer,36,76,Población ocupada
Petén,San Luis,Mujer,37,327,
Petén,San Luis,Mujer,37,55,Población ocupada
Petén,San Luis,Mujer,38,344,
Petén,San Luis,Mujer,38,74,Población ocupada
Petén,San Luis,Mujer,39,302,
Petén,San Luis,Mujer,39,48,Población ocupada
Petén,San Luis,Mujer,40,366,
Petén,San Luis,Mujer,40,61,Población ocupada
Petén,San Luis,Mujer,41,251,
Petén,San Luis,Mujer,41,43,Población ocupada
Petén,San Luis,Mujer,42,309,
Petén,San Luis,Mujer,42,47,Población ocupada
Petén,San Luis,Mujer,43,212,
Petén,San Luis,Mujer,43,33,Población ocupada
Petén,San Luis,Mujer,44,221,
Petén,San Luis,Mujer,44,30,Población ocupada
Petén,San Luis,Mujer,45,257,
Petén,San Luis,Mujer,45,30,Población ocupada
Petén,San Luis,Mujer,46,211,
Petén,San Luis,Mujer,46,31,Población ocupada
Petén,San Luis,Mujer,47,211,
Petén,San Luis,Mujer,47,33,Población ocupada
Petén,San Luis,Mujer,48,193,
Petén,San Luis,Mujer,48,33,Población ocupada
Petén,San Luis,Mujer,49,182,
Petén,San Luis,Mujer,49,20,Población ocupada
Petén,San Luis,Mujer,50,201,
Petén,San Luis,Mujer,50,38,Población ocupada
Petén,San Luis,Mujer,51,163,
Petén,San Luis,Mujer,51,10,Población ocupada
Petén,San Luis,Mujer,52,173,
Petén,San Luis,Mujer,52,27,Población ocupada
Petén,San Luis,Mujer,53,162,
Petén,San Luis,Mujer,53,16,Población ocupada
Petén,San Luis,Mujer,54,152,
Petén,San Luis,Mujer,54,10,Población ocupada
Petén,San Luis,Mujer,55,176,
Petén,San Luis,Mujer,55,12,Población ocupada
Petén,San Luis,Mujer,56,166,
Petén,San Luis,Mujer,56,14,Población ocupada
Petén,San Luis,Mujer,57,138,
Petén,San Luis,Mujer,57,7,Población ocupada
Petén,San Luis,Mujer,58,150,
Petén,San Luis,Mujer,58,14,Población ocupada
Petén,San Luis,Mujer,59,137,
Petén,San Luis,Mujer,59,14,Población ocupada
Petén,San Luis,Mujer,60,150,
Petén,San Luis,Mujer,60,15,Población ocupada
Petén,San Luis,Mujer,61,100,
Petén,San Luis,Mujer,61,9,Población ocupada
Petén,San Luis,Mujer,62,95,
Petén,San Luis,Mujer,62,6,Población ocupada
Petén,San Luis,Mujer,63,126,
Petén,San Luis,Mujer,63,8,Población ocupada
Petén,San Luis,Mujer,64,97,
Petén,San Luis,Mujer,64,8,Población ocupada
Petén,San Luis,Mujer,65,108,
Petén,San Luis,Mujer,65,11,Población ocupada
Petén,San Luis,Mujer,66,99,
Petén,San Luis,Mujer,66,3,Población ocupada
Petén,San Luis,Mujer,67,102,
Petén,San Luis,Mujer,67,8,Población ocupada
Petén,San Luis,Mujer,68,78,
Petén,San Luis,Mujer,68,7,Población ocupada
Petén,San Luis,Mujer,69,50,
Petén,San Luis,Mujer,69,6,Población ocupada
Petén,San Luis,Mujer,70,86,
Petén,San Luis,Mujer,70,6,Población ocupada
Petén,San Luis,Mujer,71,53,
Petén,San Luis,Mujer,71,4,Población ocupada
Petén,San Luis,Mujer,72,65,
Petén,San Luis,Mujer,72,6,Población ocupada
Petén,San Luis,Mujer,73,43,
Petén,San Luis,Mujer,73,1,Población ocupada
Petén,San Luis,Mujer,74,55,
Petén,San Luis,Mujer,74,2,Población ocupada
Petén,San Luis,Mujer,75,41,
Petén,San Luis,Mujer,75,5,Población ocupada
Petén,San Luis,Mujer,76,28,
Petén,San Luis,Mujer,77,33,
Petén,San Luis,Mujer,77,2,Población ocupada
Petén,San Luis,Mujer,78,30,
Petén,San Luis,Mujer,78,1,Población ocupada
Petén,San Luis,Mujer,79,29,
Petén,San Luis,Mujer,79,1,Población ocupada
Petén,San Luis,Mujer,80,40,
Petén,San Luis,Mujer,80,1,Población ocupada
Petén,San Luis,Mujer,81,18,
Petén,San Luis,Mujer,81,1,Población ocupada
Petén,San Luis,Mujer,82,18,
Petén,San Luis,Mujer,83,25,
Petén,San Luis,Mujer,83,1,Población ocupada
Petén,San Luis,Mujer,84,20,
Petén,San Luis,Mujer,85,27,
Petén,San Luis,Mujer,86,13,
Petén,San Luis,Mujer,87,16,
Petén,San Luis,Mujer,88,6,
Petén,San Luis,Mujer,89,14,
Petén,San Luis,Mujer,90,7,
Petén,San Luis,Mujer,90,1,Población ocupada
Petén,San Luis,Mujer,91,3,
Petén,San Luis,Mujer,92,4,
Petén,San Luis,Mujer,93,1,
Petén,San Luis,Mujer,94,2,
Petén,San Luis,Mujer,95,4,
Petén,San Luis,Mujer,96,1,
Petén,San Luis,Mujer,97,2,
Petén,San Luis,Mujer,98,3,
Petén,San Luis,Mujer,98,1,Población ocupada
Petén,San Luis,Mujer,100,1,
Petén,Santa Ana,Hombre,0,207,
Petén,Santa Ana,Hombre,1,289,
Petén,Santa Ana,Hombre,2,302,
Petén,Santa Ana,Hombre,3,266,
Petén,Santa Ana,Hombre,4,280,
Petén,Santa Ana,Hombre,5,309,
Petén,Santa Ana,Hombre,6,272,
Petén,Santa Ana,Hombre,7,285,
Petén,Santa Ana,Hombre,7,1,Población ocupada
Petén,Santa Ana,Hombre,8,228,
Petén,Santa Ana,Hombre,8,6,Población ocupada
Petén,Santa Ana,Hombre,9,217,
Petén,Santa Ana,Hombre,9,2,Población ocupada
Petén,Santa Ana,Hombre,10,256,
Petén,Santa Ana,Hombre,10,3,Población ocupada
Petén,Santa Ana,Hombre,11,199,
Petén,Santa Ana,Hombre,11,3,Población ocupada
Petén,Santa Ana,Hombre,12,220,
Petén,Santa Ana,Hombre,12,25,Población ocupada
Petén,Santa Ana,Hombre,13,206,
Petén,Santa Ana,Hombre,13,18,Población ocupada
Petén,Santa Ana,Hombre,14,221,
Petén,Santa Ana,Hombre,14,43,Población ocupada
Petén,Santa Ana,Hombre,15,195,
Petén,Santa Ana,Hombre,15,62,Población ocupada
Petén,Santa Ana,Hombre,16,193,
Petén,Santa Ana,Hombre,16,74,Población ocupada
Petén,Santa Ana,Hombre,17,165,
Petén,Santa Ana,Hombre,17,116,Población ocupada
Petén,Santa Ana,Hombre,18,167,
Petén,Santa Ana,Hombre,18,162,Población ocupada
Petén,Santa Ana,Hombre,19,97,
Petén,Santa Ana,Hombre,19,168,Población ocupada
Petén,Santa Ana,Hombre,20,74,
Petén,Santa Ana,Hombre,20,171,Población ocupada
Petén,Santa Ana,Hombre,21,44,
Petén,Santa Ana,Hombre,21,173,Población ocupada
Petén,Santa Ana,Hombre,22,57,
Petén,Santa Ana,Hombre,22,212,Población ocupada
Petén,Santa Ana,Hombre,23,34,
Petén,Santa Ana,Hombre,23,186,Población ocupada
Petén,Santa Ana,Hombre,24,38,
Petén,Santa Ana,Hombre,24,225,Población ocupada
Petén,Santa Ana,Hombre,25,20,
Petén,Santa Ana,Hombre,25,183,Población ocupada
Petén,Santa Ana,Hombre,26,26,
